district,name,latitude,longitude
Phra Nakhon District,Phra Nakhon District temple 1,13.7615498,100.5005007
Phra Nakhon District,Phra Nakhon District temple 2,13.7632644,100.4964331
Phra Nakhon District,เทวาลัยพระวิษณุ,13.751445,100.501837
Phra Nakhon District,ศาลเชือก,13.7528141,100.4912514
Phra Nakhon District,ศาลเจ้าแม่เฮงหลุย,13.7527673,100.4901544
Phra Nakhon District,ศาลเจ้าแม่ทับทิม พาหุรัด,13.7433223,100.5013686
Phra Nakhon District,Phra Nakhon District temple 3,13.7500691,100.5045843
Phra Nakhon District,วัดทิพยวารีวิหาร,13.746229,100.4986399
Phra Nakhon District,มลฑลพิธีท้องสนามหลวง,13.755666,100.4931768
Phra Nakhon District,วัดสุทัศนเทพวรารามราชวรมหาวิหาร,13.7501169,100.5009642
Phra Nakhon District,วัดชนะสงครามราชวรมหาวิหาร,13.7604288,100.4955322
Phra Nakhon District,วัดราชนัดดารามวรวิหาร,13.7548368,100.5042538
Phra Nakhon District,วัดมหรรณพารามวรวิหาร,13.7547351,100.4993781
Phra Nakhon District,คุรุดวาราศรีคุรุสิงห์สภา,13.744154,100.5010622
Phra Nakhon District,ศาลหลักเมืองกรุงเทพมหานคร,13.752563,100.4940313
Phra Nakhon District,วัดราชบพิธสถิตมหาสีมารามราชวรวิหาร,13.7490605,100.4971839
Phra Nakhon District,วัดชนะสงครามราชวรมหาวิหาร,13.7608258,100.4950778
Phra Nakhon District,วัดมหาธาตุยุวราชรังสฤษฎิ์ราชวรมหาวิหาร,13.7547697,100.4907979
Phra Nakhon District,วัดสามพระยาวรวิหาร,13.7659198,100.4990287
Phra Nakhon District,วัดตรีทศเทพวรวิหาร,13.7621183,100.5031447
Phra Nakhon District,วัดมกุฏกษัตริยารามราชวรวิหาร,13.7640009,100.5065143
Phra Nakhon District,วัดราชบุรณราชวรวิหาร,13.7421419,100.4992556
Phra Nakhon District,วัดพระศรีรัตนศาสดาราม,13.7515102,100.4926905
Phra Nakhon District,วัดบวรนิเวศราชวรวิหาร,13.7602768,100.4998351
Phra Nakhon District,มัสยิดจักรพงษ์,13.761839,100.4968466
Phra Nakhon District,วัดปรินายกวรวิหาร,13.7583469,100.5056632
Phra Nakhon District,วัดราชประดิษฐสถิตมหาสีมารามราชวรวิหาร,13.7495389,100.4956176
Phra Nakhon District,วัดเอี่ยมวรนุช,13.7662594,100.5010739
Phra Nakhon District,วัดอินทรวิหาร,13.7668188,100.5029939
Phra Nakhon District,วัดนรนาถสุนทริการาม,13.7695656,100.5027799
Phra Nakhon District,วัดเทพธิดารามวรวิหาร,13.7535047,100.5039886
Phra Nakhon District,วัดสังเวชวิศยาราม,13.7643585,100.4974247
Phra Nakhon District,วัดใหม่อมตรส,13.7644721,100.5016125
Phra Nakhon District,ศาลเจ้าพ่อข้าวตอก,13.7609427,100.4988474
Phra Nakhon District,มัสยิดบ้านตึกดิน,13.7582679,100.5003088
Phra Nakhon District,เทวสถานโบสถ์พราหมณ์,13.7523841,100.5006292
Phra Nakhon District,ศาลเจ้าแม่ตะเคียนทอง,13.7492053,100.4955866
Phra Nakhon District,วัดบุรณศิริมาตยาราม,13.7555311,100.4959944
Phra Nakhon District,ศาลเจ้าพ่อหอกลอง,13.7461266,100.4959395
Phra Nakhon District,ศาลเจ้าพ่อเสือ,13.7538669,100.4982498
Phra Nakhon District,Phra Nakhon District temple 4,13.7663447,100.4990151
Phra Nakhon District,ศาลท้าวธรรมปาละพรหม,13.7482126,100.4990027
Phra Nakhon District,Phra Nakhon District temple 5,13.743409,100.4946128
Phra Nakhon District,ธรรมนิมิตประสิทธิคุณ,13.7532613,100.4991975
Phra Nakhon District,วัดพระเชตุพนวิมลมังคลารามราชวรมหาวิหาร,13.7457914,100.4927818
Samphanthawong District,ศาลเจ้าเล่งบ๊วยเอี๊ยะ,13.7420698,100.5095093
Samphanthawong District,ศาลเจ้าโจวซือกง,13.7344165,100.5117092
Samphanthawong District,ศาลเจ้าเล่าปูนเถ้ากง,13.739005,100.5067925
Samphanthawong District,บริษัท เอเซียดริ้งซ์ จำกัด (มิตรประมง),13.7375576,100.5098436
Samphanthawong District,ศาลเจ้าพ่อปู่ชัยมงคล,13.7331121,100.5154667
Samphanthawong District,The Shrine of Divinity,13.7325045,100.5123043
Samphanthawong District,วัดไตรมิตรวิทยารามวรวิหาร,13.7380904,100.5136289
Samphanthawong District,วัดบพิตรพิมุขวรวิหาร,13.7415939,100.5018288
Samphanthawong District,วัดชัยชนะสงคราม,13.7444639,100.5056345
Samphanthawong District,วัดจักรวรรดิราชาวาสวรมหาวิหาร,13.741644,100.5038324
Samphanthawong District,วัดแม่พระลูกประคำ,13.7312611,100.5134793
Samphanthawong District,สมาคมกศลสงเคราะห์,13.7350178,100.5117059
Samphanthawong District,โรงเจบุญสมาคม,13.7414154,100.5052718
Samphanthawong District,ศาลเจ้าแม่กวนอิม,13.7380638,100.5121837
Samphanthawong District,มัสยิดหลวงโกชาอิศหาก,13.7383315,100.5082082
Samphanthawong District,ศาลเจ้าเซียงกง,13.7360171,100.5122043
Samphanthawong District,วัดอุภัยราชบำรุง,13.7349986,100.5134791
Samphanthawong District,วัดมงคลสมาคม,13.741116,100.5095842
Samphanthawong District,วัดสัมพันธวงศารามวรวิหาร,13.7383129,100.5101452
Samphanthawong District,วัดกันมาตุยาราม,13.7423582,100.5082146
Samphanthawong District,วัดกุศลสมาคร,13.7424227,100.5076802
Samphanthawong District,Samphanthawong District temple 1,13.7390593,100.506825
Samphanthawong District,Samphanthawong District temple 2,13.7418281,100.5040548
Samphanthawong District,วัดชัยภูมิการาม,13.7402737,100.5088594
Samphanthawong District,วัดโลกานุเคราะห์,13.7414458,100.5068349
Samphanthawong District,ศาลเจ้าโรงเกือก,13.7328072,100.5122077
Samphanthawong District,วัดบำเพ็ญจีนพรต,13.7420275,100.5076415
Samphanthawong District,Samphanthawong District temple 3,13.7348791,100.5127696
Samphanthawong District,ศาลเจ้าไท้ฮัว,13.734782,100.5154208
Samphanthawong District,วัดปทุมคงคาราชวรวิหาร,13.73652,100.5110316
Pom Prap Sattru Phai District,ศาลเจ้าไต้ฮงกง,13.7446785,100.5104548
Pom Prap Sattru Phai District,สมาคมกว๋องสิวแห่งประเทศไทย,13.74175,100.5107544
Pom Prap Sattru Phai District,คริสตจักรไมตรีจิต,13.7407043,100.5142917
Pom Prap Sattru Phai District,Pom Prap Sattru Phai District temple 1,13.7496392,100.515635
Pom Prap Sattru Phai District,Pom Prap Sattru Phai District temple 2,13.7394168,100.5146699
Pom Prap Sattru Phai District,วัดสระเกศราชวรมหาวิหาร,13.7534532,100.507428
Pom Prap Sattru Phai District,Pom Prap Sattru Phai District temple 3,13.7538277,100.5077718
Pom Prap Sattru Phai District,วัดมังกรกมลาวาส,13.7435258,100.5095773
Pom Prap Sattru Phai District,วัดคณิกาผล,13.7444246,100.5101086
Pom Prap Sattru Phai District,ศาลเจ้าหลีตีเมี้ยว,13.7428424,100.5102719
Pom Prap Sattru Phai District,วัดพลับพลาชัย,13.7454762,100.5125563
Pom Prap Sattru Phai District,Pom Prap Sattru Phai District temple 4,13.7430923,100.5098979
Pom Prap Sattru Phai District,วัดเทวีวรญาติ,13.7494443,100.5095831
Pom Prap Sattru Phai District,วัดดิสานุการาม,13.7490778,100.5083892
Pom Prap Sattru Phai District,วัดโสมนัสราชวรวิหาร,13.7603121,100.5104272
Pom Prap Sattru Phai District,วัดเทพศิรินทราวาสราชวรวิหาร,13.7470084,100.513902
Pom Prap Sattru Phai District,วัดสิตาราม,13.7555341,100.5103701
Pom Prap Sattru Phai District,วัดสุนทรธรรมทาน,13.7576071,100.511038
Pom Prap Sattru Phai District,Pom Prap Sattru Phai District temple 5,13.7529203,100.5165259
Pom Prap Sattru Phai District,วัดพระพิเรนทร์,13.7477399,100.5059344
Bang Rak District,คริสตจักรที่ 4 สืบสัมพันธวงศ์,13.7205861,100.5207181
Bang Rak District,Bang Rak District temple 1,13.7265087,100.5282847
Bang Rak District,Bang Rak District temple 2,13.7287167,100.5279033
Bang Rak District,Bang Rak District temple 3,13.72948,100.5163094
Bang Rak District,อวโลกิตะ,13.7227082,100.527743
Bang Rak District,Bang Rak District temple 4,13.7313522,100.5183749
Bang Rak District,อาสนวิหารอัสสัมชัญ,13.7231109,100.515162
Bang Rak District,วัดหัวลำโพง,13.7315871,100.529475
Bang Rak District,วัดแก้วแจ่มฟ้า,13.731414,100.5194737
Bang Rak District,วัดมหาพฤฒารามวรวิหาร,13.7327097,100.5167786
Bang Rak District,วัดม่วงแค,13.7262005,100.5147203
Bang Rak District,มัสยิดกรุงเทพฯ,13.7272674,100.5195225
Bang Rak District,มัสยิดมีราซุดดีน,13.7252653,100.522824
Bang Rak District,คริสตจักรที่สอง สามย่าน,13.7327252,100.5279229
Bang Rak District,Bang Rak District temple 5,13.732867,100.5278362
Bang Rak District,อารามคาร์แมล,13.7261015,100.5335211
Bang Rak District,ศาลเจ้าเจียวเองเบี้ยว,13.7192126,100.5141456
Bang Rak District,วัดสวนพลู,13.7218484,100.5153739
Bang Rak District,สมาคมงามเจริญสุข,13.7322601,100.5213418
Bang Rak District,มัสยิด มิตรภาพ ไทย-ปากิสตาน,13.729907,100.5186129
Bang Rak District,ศาลเจ้าซำซัวก๊กอ๊วง,13.7327065,100.5232388
Bang Rak District,คณะมิสซังต่างประเทศแห่งกรุงปารีส,13.7251425,100.5233184
Bang Rak District,วัดพระศรีมหาอุมาเทวี,13.7242033,100.5229025
Bang Rak District,วัดน้อยซิสเตอร์ซาเลเซียน,13.7253976,100.5368984
Bang Rak District,มัสยิดฮารูณ,13.7255126,100.5144903
Bang Rak District,มัสยิดบ้านอู่,13.7203612,100.5144487
Bang Rak District,คริสตจักรไครสต์เชิร์ช,13.7241817,100.5354607
Pathum Wan District,Erawan temple,13.7443205,100.5404211
Pathum Wan District,Pathum Wan District temple 1,13.7467269,100.5286976
Pathum Wan District,Pathum Wan District temple 2,13.7407203,100.5195421
Pathum Wan District,ศาลเจ้าแม่ทับทิม อุทยาน 100 ปี จุฬาลงกรณ์มหาวิทยาลัย (ศาลใหม่),13.7404224,100.5227588
Pathum Wan District,วัดปทุมวนารามราชวรวิหาร,13.7464666,100.5368432
Pathum Wan District,ธรรมสถาน,13.739923,100.5262849
Pathum Wan District,วัดชัยมงคล,13.7479497,100.5228005
Pathum Wan District,วัดพระมหาไถ่,13.7347269,100.54919
Pathum Wan District,ศาลเจ้าพ่อเสือ สามย่าน,13.7339797,100.5272984
Pathum Wan District,Pathum Wan District temple 3,13.7353312,100.5493001
Pathum Wan District,วัดดวงแข,13.7416074,100.5187355
Pathum Wan District,ศาลเจ้าแม่ทับทิมสะพานเหลือง (ศาลเดิม),13.7380713,100.5241545
Pathum Wan District,ศาลเจ้าไต่เสี่ยฮุกโจ้ว (เจ้าพ่อเห้งเจีย),13.7334351,100.529099
Pathum Wan District,วัดบรมนิวาสราชวรวิหาร,13.7515522,100.5194713
Pathum Wan District,วัดชำนิหัตถการ,13.7486715,100.5195176
Pathum Wan District,วัดสระบัว,13.7481633,100.5185565
Pathum Wan District,มัสยิดอินโดนีเซีย,13.7337317,100.5491899
Pathum Wan District,ศาลกรมหลวงชุมพรเขตอุดมศักดิ์,13.7266426,100.5449098
Pathum Wan District,ศาลเจ้าโรงเจ,13.7267747,100.5509503
Pathum Wan District,ศาลหลวงศุภชลาศัย,13.7450734,100.5267195
Pathum Wan District,Pathum Wan District temple 4,13.7412368,100.5241793
Pathum Wan District,ศาลเจ้าฉื่อปุยเนี่ยเนี้ย,13.7281601,100.5518498
Pathum Wan District,ศาลพระตรีมูรติ,13.7477363,100.5402644
Pathum Wan District,ศาลพระพิฆเนศวร,13.7478749,100.5402857
Ratchathewi District,มัสยิดดารุลฟะละฮ์,13.7501142,100.5281757
Ratchathewi District,Ratchathewi District temple 1,13.7672861,100.5266292
Ratchathewi District,Settore ecclesiastico in Thailand (CCT),13.7504854,100.5297765
Ratchathewi District,พระวิหารกรุงเทพ ประเทศไทย,13.7495165,100.5625004
Ratchathewi District,The Seed Of Bangkok City Church,13.7504003,100.5298679
Ratchathewi District,วัดอภัยทายาราม,13.7675508,100.5358134
Ratchathewi District,วัดทัศนารุณสุนทริการาม,13.7616016,100.5440077
Ratchathewi District,วัดดิสหงษาราม,13.7489885,100.5509841
Ratchathewi District,วัดนักบุญยวง บอสโก (วัดดอนบอสโก),13.7499696,100.5605968
Ratchathewi District,Ti Kong Shrine,13.7524187,100.528422
Ratchathewi District,Ti Kong Shrine[New],13.7531694,100.5289668
Ratchathewi District,วัดพระยายังวรวิหาร,13.752292,100.5211173
Ratchathewi District,Settore ecclesiastico in Thailand (CCT),13.750532,100.5298037
Ratchathewi District,มัสยิดยามีอุลค็อยรียะห์,13.7508753,100.5243258
Ratchathewi District,Ratchathewi District temple 2,13.7483657,100.556892
Ratchathewi District,มัสยิดดารุ้ลอะมาน,13.7542634,100.5302354
Ratchathewi District,คริสตจักรกรุงเทพ,13.7566283,100.5377395
Phaya Thai District,วัดไผ่ตัน,13.795608,100.5479236
Phaya Thai District,Chinese Temple,13.7667549,100.547443
Phaya Thai District,Phaya Thai District temple 1,13.7670895,100.5382211
Phaya Thai District,วัดพระศิวะเจ้า,13.7930279,100.5466095
Dusit District,วัดเบญจมบพิตรดุสิตวนารามราชวรวิหาร,13.7661024,100.5137024
Dusit District,วัดประสาทบุญญาวาส,13.783335,100.5075137
Dusit District,วัดเทวราชกุญชรวรวิหาร,13.77225,100.5017456
Dusit District,วัดคอนเซ็ปชัญ,13.7769253,100.5037258
Dusit District,วัดน้อยนพคุณ,13.783662,100.5211804
Dusit District,วัดนักบุญฟรังซีสเซเวียร์,13.7777604,100.5052487
Dusit District,วัดจอมสุดาราม,13.7754993,100.5272682
Dusit District,วัดราชผาติการาม,13.7803359,100.5052215
Dusit District,วัดสมณานัมบริหาร,13.7592497,100.5155791
Dusit District,วัดโบสถ์สามเสน,13.7824412,100.5110472
Dusit District,วัดราชาธิวาสราชวรวิหาร,13.7753696,100.5036271
Dusit District,วัดราชาธิวาสวิหาร,13.7761278,100.5028209
Dusit District,Dusit District temple 1,13.769668,100.5051711
Dusit District,วัดใหม่ทองเสน,13.7941579,100.5220508
Dusit District,วัดสวัสดิ์วารีสีมาราม,13.7812231,100.5156781
Dusit District,วัดอัมพวัน,13.7794841,100.519683
Dusit District,วัดสุคันธาราม,13.7772057,100.5230265
Dusit District,วัดจันทรสโมสร,13.7917428,100.514062
Dusit District,วัดประชาระบือธรรม,13.7900187,100.5243338
Dusit District,วัดแก้วฟ้าจุฬามณี,13.7993292,100.5180637
Dusit District,วัดธรรมาภิรตาราม,13.7984339,100.5335147
Dusit District,คริสตจักรเซเว่นธ์เดย์แอ๊ดเวนตีส โรงพยาบาลมิชชัน,13.7573207,100.5183375
Dusit District,มัสยิดนูรุ้ลอิสลาม,13.789243,100.5130904
Dusit District,พระอุโบสถ,13.7941623,100.5216697
Dusit District,Dusit District temple 2,13.7882283,100.5284896
Dusit District,ศาลเทพารักษ์กรมพระราชวังบวรสถานมงคล,13.7832964,100.5249999
Bang Sue District,วัดอนัมนิกายาราม,13.8106646,100.5193856
Bang Sue District,วัดสร้อยทอง,13.8129329,100.5181963
Bang Sue District,วัดประชาศรัทธาธรรม,13.818545,100.5186085
Bang Sue District,วัดประดู่ธรรมาธิปัตย์,13.8013718,100.5235861
Bang Sue District,วัดบางโพโอมาวาส,13.8089381,100.5193948
Bang Sue District,วัดเวตวันธรรมาวาส,13.8159856,100.5290344
Bang Sue District,วัดมัชฌันติการาม,13.8228839,100.5183148
Bang Sue District,วัดเลียบราษฏร์บำรุง,13.8294555,100.5218987
Bang Sue District,วัดทองสุทธาราม,13.8343557,100.5295934
Chatuchak District,The Royal Vibhavadi Condominium,13.8434507,100.5624468
Chatuchak District,Shiva Shrine,13.8049454,100.5743933
Chatuchak District,C3 Church Bangkok,13.817591,100.5797363
Chatuchak District,Saan Phura Phuum,13.8527269,100.5807965
Chatuchak District,Saan Phurom,13.8427784,100.5770369
Chatuchak District,Saan Phura Phuum,13.8428998,100.5770139
Chatuchak District,Saan Phurom,13.8418842,100.5762783
Chatuchak District,holy tree,13.8423276,100.5713757
Chatuchak District,Saan Phura Phuum,13.8451918,100.5672533
Chatuchak District,holy tree,13.8454757,100.5672861
Chatuchak District,Saan Phra Phuum,13.8442681,100.5737617
Chatuchak District,holy tree,13.8455224,100.5722748
Chatuchak District,holy tree,13.8452308,100.5713725
Chatuchak District,holy tree,13.8465667,100.5679337
Chatuchak District,holy tree,13.8496684,100.5691194
Chatuchak District,holy tree,13.8493593,100.5689924
Chatuchak District,holy tree,13.8479262,100.5698207
Chatuchak District,holy tree,13.8473777,100.5703864
Chatuchak District,Chatuchak District temple 1,13.8343557,100.5740696
Chatuchak District,ศาลพระภูมิ,13.8442883,100.5702488
Chatuchak District,Spirit House,13.8443353,100.5701987
Chatuchak District,Chatuchak District temple 2,13.8316327,100.5621998
Chatuchak District,วัดเสมียนนารี,13.840053,100.5556913
Chatuchak District,วัดลาดพร้าว,13.8037692,100.5893781
Chatuchak District,พระพุทธปัญญาสุริยาภาธร,13.8189432,100.5610094
Chatuchak District,วัดเซนต์จอห์น,13.8125099,100.5605777
Chatuchak District,พุทธเกษตร,13.8507714,100.572055
Chatuchak District,วัดเทวสุนทร,13.8545868,100.5623063
Chatuchak District,ภูเขาทองจำลอง,13.809707,100.5527056
Don Mueang District,วัดคลองบ้านใหม่,13.948238,100.5734335
Don Mueang District,ศาลเจ้าแม่จุ๋มจิ๋ม,13.9002655,100.5885788
Don Mueang District,ศาลเจ้าพ่อตาหวาน,13.9003795,100.5885677
Don Mueang District,ศาลเจ้าแม่จุ้นจ้าน,13.9001993,100.5885416
Don Mueang District,Don Mueang District temple 1,13.924603,100.5987962
Don Mueang District,วัดสายอำพันธ์เอมสาร,13.9233074,100.5779453
Don Mueang District,วัดพรหมรังษี,13.9217252,100.5754053
Don Mueang District,วัดสีกัน,13.9318648,100.5669993
Don Mueang District,วัดเวฬุวนาราม,13.9141386,100.5673949
Don Mueang District,วัดดอนเมือง,13.922297,100.6009746
Don Mueang District,วัดเทพนิมิตต์,13.9139862,100.5803451
Lak Si District,วัดหลักสี่,13.8879252,100.5821582
Lak Si District,Lak Si District temple 1,13.8765743,100.577916
Bang Khen District,Bang Khen District temple 1,13.8951117,100.606805
Bang Khen District,Bang Khen District temple 2,13.8581555,100.6273714
Bang Khen District,Bang Khen District temple 3,13.8587428,100.6270958
Bang Khen District,คริสตจักรแห่งพระพรของพระเจ้า,13.8501342,100.6494336
Bang Khen District,วัดไตรรัตนาราม,13.8494202,100.6186038
Bang Khen District,วัดพระศรีมหาธาตุ,13.8739536,100.5931513
Bang Khen District,Bang Khen District temple 4,13.893844,100.6050685
Bang Khen District,คริสตจักรของพระคริสต์,13.8671066,100.6524331
Bang Khen District,วัดบางบัว,13.8540452,100.5880487
Bang Khen District,เคณศอินทร์ศวร,13.8813064,100.6436404
Bang Khen District,วัดศิริพงษ์ธรรมนิมิต,13.8615325,100.6421305
Din Daeng District,องค์พระพิฆเนศ,13.7784787,100.5733292
Din Daeng District,วัดกุนนทีรุทธาราม,13.780952,100.5702266
Din Daeng District,คริสตจักรยุคพระคุณ,13.7638204,100.5654373
Din Daeng District,คริสตจักรร่มเกล้า,13.7833045,100.5715762
Din Daeng District,Din Daeng District temple 1,13.7766444,100.5696623
Din Daeng District,วัดพรหมวงศาราม,13.7754858,100.560863
Din Daeng District,มัสยิดมูฮายีรีน,13.7642563,100.5490769
Din Daeng District,วัดแม่พระฟาติมา,13.7596675,100.5558746
Din Daeng District,คริสตจักรประชาคม,13.7740186,100.5574989
Din Daeng District,Din Daeng District temple 2,13.7723071,100.5573895
Din Daeng District,Din Daeng District temple 3,13.7639922,100.5586016
Din Daeng District,มัสยิดดารุ้ลมู่ฮาญีรีน,13.7696754,100.5689392
Din Daeng District,วัดคิชฌกูฎวิหาร,13.7688614,100.5598909
Huai Khwang District,Iglesia Ni Cristo - Lokal ng Bangkok,13.7883575,100.581472
Huai Khwang District,วัดพระราม 9 กาญจนาภิเษก,13.760054,100.5945956
Huai Khwang District,วัดลาดพร้าว,13.8037692,100.5893781
Huai Khwang District,วัดอุทัยธาราม,13.7497505,100.5707424
Huai Khwang District,วัดใหม่ช่องลม,13.7462621,100.5745639
Khlong Toei District,Beth Elisheva Synagogue,13.7260244,100.5642317
Khlong Toei District,มัสยิดนูรู้ลฮิดาย่าติ้ล,13.7126923,100.573804
Khlong Toei District,ศาลเจ้าพ่อพระประแดง,13.7090525,100.5749075
Khlong Toei District,วัดสะพาน,13.7044932,100.5882318
Khlong Toei District,Khlong Toei District temple 1,13.718119,100.577691
Khlong Toei District,คริสตจักรความหวังกรุงเทพ,13.7202812,100.5556789
Khlong Toei District,วัดคลองเตยใน,13.7096788,100.5611991
Khlong Toei District,Khlong Toei District temple 2,13.7282874,100.5574479
Khlong Toei District,วัดคลองเตยนอก,13.7079408,100.5633424
Khlong Toei District,สถานที่ประชุมคริสตจักรในกรุงเทพฯ,13.7242459,100.5764888
Khlong Toei District,ศาลเจ้าพ่อเสือคลองเตย,13.7229801,100.5557054
Khlong Toei District,คริสตจักรอีแวนเจลิคอลแห่งกรุงเทพมหานคร,13.7343659,100.5566976
Khlong Toei District,คริสตจักรแบปทิสต์คาล์โวรี,13.7365254,100.5520001
Khlong Toei District,หอประชุมราชอาณาจักรของพยานพระยะโฮวา,13.7375542,100.5523633
Khlong Toei District,คริสตจักรใจสมาน,13.7396138,100.5546645
Lat Phrao District,เจ้าแม่กวนอิม,13.8098788,100.5949461
Lat Phrao District,วัดลาดพร้าว,13.8037692,100.5893781
Lat Phrao District,ตำหนักเจ้าแม่กวนอิม (หลังเก่า),13.8105239,100.5942771
Lat Phrao District,Porn Paiboon Church,13.819589,100.5944133
Lat Phrao District,วัดลาดปลาเค้า,13.8465427,100.604708
Lat Phrao District,วัดสาครสุ่นประชาสรรค์,13.8268884,100.6169298
Sai Mai District,Sai Mai District temple 1,13.9208685,100.6837859
Sai Mai District,Sai Mai District temple 2,13.9215483,100.6832671
Sai Mai District,Sai Mai District temple 3,13.9233747,100.6876081
Sai Mai District,วัดโคกจ้าหล่า,13.8930098,100.6823775
Sai Mai District,วัดราษฎร์นิยมธรรม,13.8840304,100.6249342
Sai Mai District,วัดพรพระร่วงประสิทธิ์,13.8851208,100.6633387
Sai Mai District,วัดเจริญธรรมาราม,13.9255553,100.6378175
Sai Mai District,วัดหนองใหญ่,13.9194094,100.6864717
Sai Mai District,Sai Mai District temple 4,13.9100492,100.6176511
Sai Mai District,วัดอยู่ดีบำรุงธรรม,13.9057167,100.6648426
Sai Mai District,วัดอมราวราราม,13.8933615,100.6204876
Sai Mai District,วัดเกาะสุวรรณาราม,13.9083921,100.6326116
Vadhana District,The Trendy Building,13.7405335,100.5575824
Vadhana District,Thailand Sarang Korean Church,13.7339282,100.5721966
Vadhana District,LDS Meetinghouse,13.746289,100.5639259
Vadhana District,The Church of Jesus Christ of Latter-Day Saints,13.7462055,100.5641389
Vadhana District,Vadhana District temple 1,13.7435997,100.5623346
Vadhana District,Vadhana District temple 2,13.7394439,100.5619254
Vadhana District,Baan Doon Mosque,13.7440093,100.5779804
Vadhana District,ศาลเจ้าแม่ทันทิม,13.7414972,100.5881331
Vadhana District,วัดธาตุทอง,13.7209321,100.5865655
Vadhana District,Vadhana District temple 3,13.7275647,100.5962527
Vadhana District,Vadhana District temple 4,13.7157082,100.5970011
Vadhana District,Vadhana District temple 5,13.7356574,100.5833785
Vadhana District,คริสตจักรวัฒนา,13.7427183,100.5598724
Vadhana District,สมาคมนามธารีสังคัตแห่งประเทศไทย,13.7377066,100.5609861
Vadhana District,คริสตจักรเกาหลีกรุงเทพ,13.7313145,100.6026321
Vadhana District,local shrine2,13.7481611,100.55614
Vadhana District,วัดภาษี,13.742152,100.5884635
Vadhana District,คริสตจักรเมโทดิสท์ส่องสว่าง,13.7315481,100.6026486
Vadhana District,คริสตจักรเซเว่นธ์เดย์แอดเวนตีสเอกมัย,13.7319756,100.5949862
Vadhana District,คริสตจักรเกาหลีแอดเวนตีส,13.7322495,100.5942615
Bang Kapi District,mosque,13.7645594,100.6465116
Bang Kapi District,คริสตจักรคลองจั่น,13.7828178,100.6480322
Bang Kapi District,มัสยิดยามีอุลอิสลาม,13.7615543,100.6201612
Bang Kapi District,วัดพระไกรสีห์,13.7560645,100.6106721
Bang Kapi District,วัดศรีบุญเรือง,13.7670271,100.6520975
Bang Kapi District,วัดจันทวงศาราม,13.7644344,100.6358259
Bang Kapi District,วัดบึงทองหลาง,13.7964088,100.6257531
Bang Kapi District,Bang Kapi District temple 1,13.7637841,100.6348014
Bang Kapi District,วัดเทพลีลา,13.7595458,100.6143877
Bang Kapi District,มัสยิดซีรอยุ้ลอิบาดะห์,13.7492781,100.6029034
Bang Kapi District,มัสยิดดารุ้ลอิบาดะฮ์,13.7584623,100.655936
Bangkok Yai District,มัสยิดต้นสน,13.7400456,100.4886526
Bangkok Yai District,พระวิหาร,13.7438334,100.4882385
Bangkok Yai District,โบสถ์วัดอรุณฯ,13.7443556,100.4880707
Bangkok Yai District,วัดอรุณ,13.7438235,100.4884885
Bangkok Yai District,โบสถ์น้อย,13.7439017,100.4892876
Bangkok Yai District,วิหารน้อย,13.7437613,100.4893362
Bangkok Yai District,วัดใหม่พิเรนทร์,13.7415251,100.4826605
Bangkok Yai District,วัดนาคกลางวรวิหาร,13.745486,100.4838594
Bangkok Yai District,วัดเครือวัลย์วรวิหาร,13.7462789,100.4857506
Bangkok Yai District,วัดสังข์กระจายวรวิหาร,13.7329554,100.4849038
Bangkok Yai District,วัดราชสิทธารามราชวรวิหาร,13.7367283,100.4839813
Bangkok Yai District,วัดเจ้ามูล,13.7364512,100.4722718
Bangkok Yai District,วัดท่าพระ,13.7332923,100.4737138
Bangkok Yai District,วัดประดู่ในทรงธรรม,13.7260924,100.4714115
Bangkok Yai District,วัดประดู่ฉิมพลี,13.7242413,100.4697488
Bangkok Yai District,วัดหงส์รัตนารามราชวรวิหาร,13.7395554,100.4877532
Bangkok Yai District,วัดโมลีโลกยารามราชวรวิหาร,13.7410639,100.4895412
Bangkok Yai District,ศาลศีรษะปลาวาฬ,13.742904,100.4901125
Bangkok Yai District,ศาลสมเด็จพระเจ้าตากสินมหาราช,13.7429686,100.490084
Bangkok Yai District,Bangkok Yai District temple 1,13.7457304,100.4835051
Bangkok Yai District,วัดใหม่วิเชียร,13.7368411,100.4809236
Bangkok Yai District,คริสตจักรใจสมานเพชรเกษม 11,13.7279897,100.4752783
Bangkok Yai District,มัสยิดต้นสน,13.7402189,100.4885029
Bangkok Yai District,Bangkok Yai District temple 2,13.739995,100.4886797
Bangkok Yai District,มัสยิดผดุงธรรมอิสลาม,13.7376008,100.4869084
Bangkok Yai District,Bangkok Yai District temple 3,13.7376273,100.4869049
Bangkok Yai District,มัสยิดดินฟัลลาห์,13.7372097,100.4856487
Bangkok Yai District,มัสยิดดิลฟัลลาห์,13.7370879,100.4854922
Bangkok Yai District,วัดดีดวด,13.7413466,100.4741791
Taling Chan District,วัดพุทธจักรมงคลชยาราม,13.7936812,100.4182625
Taling Chan District,วัดศีลมหาสนิท,13.7964102,100.4504648
Taling Chan District,วัดตะเข้ (โคกพระเถร),13.7668274,100.4170698
Taling Chan District,Taling Chan District temple 1,13.7485146,100.4385948
Taling Chan District,วัดพิกุล,13.7407701,100.4336574
Taling Chan District,วัดแก้ว,13.7557648,100.455651
Taling Chan District,วัดอินทราวาส,13.7577503,100.4333622
Taling Chan District,วัดรัชฎาธิษฐานราชวรวิหาร,13.7586898,100.4540974
