district,name,latitude,longitude
Bang Bon District,โรงเรียนสารสาสน์วิเทศ บางบอน,13.6607061,100.3839094
Bang Bon District,Sarasas witaed bangbon,13.660215,100.3837278
Bang Bon District,โรงเรียนเลิศหล้า ถนนกาญจนาภิเษก,13.674487,100.4077243
Bang Bon District,โรงเรียนพรหมราษฎร์รังสรรค์,13.642185,100.3962403
Bang Khun Thian District,โรงเรียนสมิทธิพงษ์,13.6621519,100.4429017
Bang Khun Thian District,โรงเรียนจารุวัฒนานุกูล,13.6618599,100.4330815
Bang Khun Thian District,โรงเรียนพรพิมพ์พระราม 2,13.6445689,100.4118684
Bang Khun Thian District,โรงเรียนวรรณสว่างจิต,13.6601966,100.4385643
Bang Khun Thian District,โรงเรียนวัดท่าข้าม,13.6522456,100.4477405
Bang Khun Thian District,โรงเรียนสุพิชญา,13.6574786,100.4220991
Bang Khun Thian District,โรงเรียนวัดบัวผัน,13.6122191,100.4767891
Bang Khun Thian District,Bang Khun Thian District school 1,13.5932046,100.4493401
Bang Khun Thian District,โรงเรียนรัตนโกสินทร์สมโภชบางขุนเทียน,13.6465568,100.4197336
Bang Khun Thian District,โรงเรียนรุ่งอรุณ,13.6579487,100.466298
Bang Khun Thian District,โรงเรียนนานาชาติเบซิส กรุงเทพฯ,13.6643684,100.4346881
Bang Khun Thian District,โรงเรียนสวนกุหลาบวิทยาลัย ธนบุรี,13.6278052,100.4712482
Bang Khun Thian District,โรงเรียนคลองพิทยาลงกรณ์,13.5276944,100.420152
Bang Khun Thian District,โรงเรียนพิทยาลงกรณ์พิทยาคม,13.5281607,100.4184611
Bang Khun Thian District,โรงเรียนทวีธาภิเศกบางขุนเทียน,13.5822135,100.4205518
Bang Khun Thian District,โรงเรียนวัดประชาบำรุง,13.569463,100.4409121
Bang Khun Thian District,โรงเรียนหมู่บ้านเกาะโพธิ์,13.5704171,100.3897922
Bang Khun Thian District,โรงเรียนนานาชาติรอยส์รอยัล,13.6312403,100.4529716
Bang Khun Thian District,โรงเรียนวัดกำแพง,13.6789721,100.4464641
Bang Khun Thian District,โรงเรียนวัดเลา,13.6660361,100.4473469
Bang Khun Thian District,โรงเรียนวัดหัวกระบือ,13.6199226,100.449533
Bang Khun Thian District,โรงเรียนวัดแสมดำ,13.591232,100.3859714
Bang Khun Thian District,โรงเรียนวัดบางกระดี่,13.5992555,100.4050897
Bang Khun Thian District,มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี (บางขุนเทียน),13.5772693,100.4402951
Sathon District,Sathon District school 1,13.7166695,100.528994
Sathon District,โรงเรียนจิ้นเตอะ,13.7085189,100.5278196
Sathon District,โรงเรียนอัสสัมชัญ แผนกประถม,13.716308,100.5265478
Sathon District,St. Louis College,13.7171449,100.5222876
Sathon District,โรงเรียนโกศลภัทรวิทย์,13.715184,100.5173147
Sathon District,สถาบันเกอเธ่,13.7241481,100.5457573
Sathon District,โรงเรียนเซนต์หลุยส์ศึกษา,13.7183148,100.5241634
Sathon District,โรงเรียนทุ่งมหาเมฆ,13.7140841,100.5301287
Sathon District,โรงเรียนวัดสุทธิวราราม,13.7127958,100.5118748
Sathon District,โรงเรียนนานาชาติเครซเซนต์,13.7183361,100.5469772
Sathon District,โรงเรียนวัดยานนาวา,13.7166335,100.5139839
Sathon District,โรงเรียนโสตศึกษาทุ่งมหาเมฆ,13.7160149,100.5352013
Sathon District,โรงเรียนคริสต์ศาสนศาสตร์แบ๊บติสต์,13.7207497,100.5400073
Sathon District,โรงเรียนนานาชาติการ์เด้น,13.7150317,100.545867
Sathon District,โรงเรียนสตรีศรีสุริโยทัย,13.7153384,100.515834
Sathon District,โรงเรียนนิพัทธ์วิทยา,13.7133835,100.5182033
Sathon District,โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ยานนาเวศ,13.7030098,100.5278403
Sathon District,โรงเรียนเบญจวรรณศึกษา,13.7035571,100.5218618
Sathon District,โรงเรียนอนุบาลเธียรประสิทธิ์ศาสตร์,13.7242644,100.5434126
Sathon District,โรงเรียนพระแม่มารี,13.7037817,100.5265504
Sathon District,Rajamangala University of Technology Krungthep,13.7139428,100.5132013
Sathon District,มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ,13.7135041,100.5376935
Sathon District,มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ เขตพื้นที่บพิตรพิมุข มหาเมฆ,13.7169842,100.5372646
Sathon District,มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ พื้นที่พระนครใต้,13.7155817,100.5146602
Bang Kho Laem District,โรงเรียนวัดลาดบัวขาว,13.7007874,100.4972073
Bang Kho Laem District,โรงเรียนวัดจันทร์ใน,13.695358,100.5037989
Bang Kho Laem District,โรงเรียนวัดบางโคล่นอก,13.6872392,100.512289
Bang Kho Laem District,โรงเรียนนานาชาติโชรส์เบอรี กรุงเทพ,13.7098831,100.5092568
Bang Kho Laem District,โรงเรียนวัดราชสิงขร,13.7053469,100.5051945
Bang Kho Laem District,โรงเรียนเปรมฤดีศึกษา,13.6984596,100.5258117
Bang Kho Laem District,โรงเรียนวาสุเทวี,13.6995068,100.5256775
Bang Kho Laem District,โรงเรียนวัดไผ่เงินโชตนาราม,13.7013831,100.5234995
Bang Kho Laem District,โรงเรียนสารสาสน์เอกตรา,13.6966495,100.5291912
Yan Nawa District,li'lberry,13.6794384,100.5454892
Yan Nawa District,โรงเรียนประถมนนทรี,13.7128459,100.5520114
Yan Nawa District,โรงเรียนนนทรีวิทยา,13.7070942,100.5467449
Yan Nawa District,โรงเรียนวรมงคล,13.6999859,100.5333869
Yan Nawa District,โรงเรียนนานาชาติดับเบิลทรีส์ เขตพระราม 3,13.7002926,100.5343064
Yan Nawa District,โรงเรียนวัดช่องลม,13.7045223,100.5457569
Yan Nawa District,โรงเรียนนานาชาติการ์เด้น,13.7150317,100.545867
Yan Nawa District,โรงเรียนทวีวัฒนา,13.7032029,100.5364042
Yan Nawa District,โรงเรียนเซนต์ยอเซฟยานนาวา,13.7037439,100.5359589
Yan Nawa District,โรงเรียนนานาชาติคิงส์คอลเลจกรุงเทพ,13.6910538,100.5279762
Yan Nawa District,ลา เปติท อีโคล แบงค็อก,13.7137146,100.5487086
Yan Nawa District,โรงเรียนสารสาสน์พิทยา,13.6971176,100.5306857
Yan Nawa District,โรงเรียนสารสาสน์เอกตรา,13.6966495,100.5291912
Yan Nawa District,โรงเรียนวัดคลองภูมิ,13.6806936,100.548592
Yan Nawa District,โรงเรียนวัดด่าน,13.6724663,100.540733
Yan Nawa District,โรงเรียนเจ้าพระยาวิทยาคม,13.6725812,100.5353647
Yan Nawa District,โรงเรียนวัดปริวาส,13.6727973,100.5331164
Yan Nawa District,โรงเรียนวัดคลองใหม่,13.6778369,100.5439128
Yan Nawa District,โรงเรียนวัดช่องนนทรี,13.693742,100.5446311
Lat Krabang District,โรงเรียนสารสาสน์วิเทศร่มเกล้า,13.7487461,100.7427218
Lat Krabang District,โรงเรียนวัดปลูกศรัทธา,13.7270787,100.7683175
Lat Krabang District,Tippawas School Playground,13.7801899,100.8024682
Lat Krabang District,โรงเรียนวัดลาดกระบัง,13.7268735,100.752504
Lat Krabang District,โรงเรียนวัดบำรุงรื่น,13.7426112,100.7556467
Lat Krabang District,โรงเรียนเทพศิรินทร์ร่มเกล้า,13.7464503,100.7578903
Lat Krabang District,โรงเรียนยอดดวงใจ,13.7374466,100.768291
Lat Krabang District,โรงเรียนวัดขุมทอง,13.7221408,100.8517286
Lat Krabang District,โรงเรัยนขุมทอง,13.7414796,100.8530238
Lat Krabang District,โรงเรียนวัดราชโกษา,13.6994891,100.8512191
Lat Krabang District,โรงเรียนเตรียมอุดมศึกษาพัฒนาการสุวรรณภูมิ,13.7778163,100.7649129
Lat Krabang District,โรงเรียนพรตพิทยพยัต,13.7262252,100.7859318
Lat Krabang District,โรงเรียนเชิดเจิมศิลป์,13.7250051,100.7856221
Lat Krabang District,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,13.727908,100.7790096
Nong Chok District,โรงเรียนสุเหร่านาตับ,13.8260824,100.8162885
Nong Chok District,โรงเรียน อัลนะฮ์ฎ่อตุ้ลอิสลามียะห์,13.8841959,100.8089379
Nong Chok District,โรงเรียนลำเจดีย์,13.8782912,100.8200876
Nong Chok District,โรงเรียนวัดสามง่าม,13.8884524,100.8071391
Nong Chok District,รร.สุเหร่าคู้วิทยา,13.8517371,100.8066726
Nong Chok District,Bromsgrove international school,13.8151726,100.8097857
Nong Chok District,โรงเรียนมัธยมวัดหนองจอก,13.8536882,100.8604786
Nong Chok District,Korean International School of Bangkok,13.8625153,100.8000155
Nong Chok District,โรงเรียนวัดลำต้อยติ่ง,13.7562867,100.8884429
Nong Chok District,โรงเรียนวัดใหม่กระทุ่มล้ม,13.7805221,100.8724172
Nong Chok District,มหาวิทยาลัยเทคโนโลยีมหานคร,13.8439135,100.8562606
